date,trip_count_seas_diff7,trip_count_stl_deseas,avg_fare_seas_diff7,avg_fare_stl_deseas,total_revenue_seas_diff7,total_revenue_stl_deseas
2023-04-20,3778.0,112040.10500204681,0.9165095960805552,20.25788581634558,263530.02,3338028.906702199
2023-04-21,-6928.0,111144.19533181854,0.32450176854784374,20.05866119779691,-134275.16999999993,3118654.9403271605
2023-04-22,-942.0,111639.93737683547,-0.3448943445662209,19.792665770451237,-75176.89000000013,3254795.187261873
2023-04-23,-495.0,112444.37070265916,0.90454398365274,20.489425889161794,102746.8999999999,3347184.670056053
2023-04-24,2053.0,113103.88926652315,0.2140983659506155,20.118080052443446,96326.8999999999,3313177.1810920206
2023-04-25,-2150.0,111139.76839205882,0.39996252342775307,20.340439017606936,-4826.879999999888,3296605.6244952423
2023-04-26,2468.0,113406.22406917298,0.21903472389126932,20.22351547902217,108955.3999999999,3343444.7184966453
2023-04-27,-1419.0,111068.6819434237,0.13759883287585595,20.405200750886156,-24295.430000000168,3303959.5849681534
2023-04-28,6163.0,115432.42760604245,0.18376314033320895,20.18049719517696,198221.41999999993,3345740.739312388
2023-04-29,-7408.0,105259.01179716122,0.6741555520325058,20.49601033084658,-116913.56000000006,3173876.473275191
2023-04-30,-3812.0,108414.43763770816,-0.29759429797569936,20.125235215816588,-166960.64000000013,3175476.141447921
2023-05-01,-217.0,113043.57131743291,0.6556874577396137,20.90065573948157,69267.27000000002,3380286.5302501926
2023-05-02,2147.0,113366.7075178483,-0.40218919024436417,20.019460258234115,3121.619999999646,3300044.923133484
2023-05-03,-535.0,112660.52811214265,-0.25044954653401064,19.848023815315944,-48608.66000000015,3256558.289361846
2023-05-04,2358.0,113608.4258723262,-0.6086559637142877,19.82728209317022,-22697.169999999925,3280143.1747013023
2023-05-05,-1505.0,113353.22362550342,-0.12806047192412962,20.01288335017473,-64977.54000000004,3289806.0020450153
2023-05-06,10981.0,117617.18081306136,-0.6002759837586247,19.870683297410174,221253.2200000002,3419163.147451226
2023-05-07,7064.0,115177.40146321186,-0.11709042370855371,19.913128188780796,209140.56000000006,3385200.4950159
2023-05-08,-906.0,112033.11953820835,-0.8878863263944616,20.140091471723863,-131837.39000000013,3255049.0941126016
2023-05-09,824.0,113966.73094053719,-0.006038070111639371,20.0934277497744,35064.5700000003,3332929.598367676
2023-05-10,1297.0,112877.0117240457,0.9721504303578463,20.799080734682843,166275.7200000002,3378891.394549699
2023-05-11,3353.0,117522.63876853108,0.27923328975327877,20.1082451301776,144117.84000000032,3434814.551032163
2023-05-12,4222.0,117844.43021811501,0.5927870876838881,20.596101531867188,202788.56000000006,3513329.788340575
2023-05-13,450.0,119043.00669676896,0.4202065255641685,20.19714925329225,74092.0299999998,3491406.737633843
2023-05-14,8213.0,122752.89010016646,-0.5603456894183232,19.18753174261058,165325.36000000034,3523100.5332552283
2023-05-15,10208.0,121836.16607347602,0.1337142203157633,20.48627566525346,327668.2400000002,3604858.235003424
2023-05-16,8718.0,122271.02490955667,0.5152411306049736,20.63849516239231,323330.4199999999,3666746.733066907
2023-05-17,11233.0,123130.91890521461,-0.14049787662666802,20.71081824149329,326848.54000000004,3678572.6828076295
2023-05-18,4506.0,123169.06280210963,0.7776623232939741,20.866104689902524,258347.81999999983,3706633.161389711
2023-05-19,1981.0,120493.97787882928,-0.43660934741600244,20.178381082971896,-1091.7599999997765,3535664.721684742
2023-05-20,-2769.0,116947.04957446206,0.6436402811609447,20.789393774837517,15420.05000000028,3504324.202400445
2023-05-21,-6784.0,116020.92507072639,1.4450649788148553,20.49996941701185,-11978.439999999944,3488547.186914274
2023-05-22,-5061.0,115794.0645432958,-0.3928636074405816,20.17930449474927,-200693.25,3396206.4924821877
2023-05-23,-8084.0,112840.05205184194,-0.6794506735185806,19.885413219000796,-329655.81000000006,3335161.298949751
2023-05-24,-6677.0,116022.99062213124,-0.9586364864982215,19.844476133799578,-343209.78000000026,3327008.284497222
2023-05-25,-17394.0,106868.39659763029,-0.5542504519681195,20.319917295513946,-618312.1200000001,3083269.5187244685
2023-05-26,-25270.0,96298.15156485225,0.39083978679679987,20.651344511259808,-695095.3200000003,2882692.380898911
2023-05-27,-25203.0,92103.70446526246,-0.3116777296734341,20.42758172210895,-751947.2800000003,2765030.9905152656
2023-05-28,-19161.0,97491.5093775756,-1.4124447230455175,18.952124573261685,-780180.9300000002,2701322.766886363
2023-05-29,-28459.0,85896.48309427108,1.7882581967710678,21.990825856444694,-749271.6800000002,2621497.099355626
2023-05-30,-16186.0,95476.38694039725,0.9813059317183956,20.8388436269027,-361499.2999999998,2946555.656072446
2023-05-31,-10763.0,104763.64408237087,0.28574503728445677,20.200277902829534,-288427.3700000001,3048414.2180230143
2023-06-01,5997.0,113613.22446149182,-0.08801162283885589,20.345708374343708,154699.2200000002,3221479.4223513473
2023-06-02,16326.0,113976.13669511766,-0.762434325655331,19.83906163976687,371312.25,3294860.809017845
2023-06-03,24017.0,116571.87341851083,-0.4665666296154676,20.019890826104337,612717.48,3398629.612017856
2023-06-04,16715.0,114914.27955986657,1.15252797340435,20.05803384570839,670029.27,3382316.297704721
2023-06-05,27934.0,112202.18810765547,-1.7461019196401324,20.20498588862625,735787.0900000003,3323065.5337075097
2023-06-06,20787.0,115687.59865020812,-0.7694902715963003,19.97818984150336,526326.5499999998,3450481.801453282
2023-06-07,9091.0,114446.30965095351,0.1537879121617003,20.340249077437623,300819.77,3364857.999396432
2023-06-08,-3483.0,108873.38532634273,-0.6884030809175883,19.794161655823135,-175735.1499999999,3019394.439463015
2023-06-09,-3675.0,111730.24489925819,0.2360895398409255,20.019461376349295,-62009.70999999996,3251947.115191906
2023-06-10,-5348.0,112056.95930537768,0.012325827996111371,20.12766499006997,-143948.5,3294808.6618297
2023-06-11,-3156.0,112219.91265914388,0.09514405072203758,20.1903603215514,-87057.60999999987,3356211.219678686
2023-06-12,3764.0,114158.1558552346,-0.3660254401903913,19.722447573458027,58543.80999999959,3315733.3563372972
2023-06-13,-3397.0,112313.63025394682,0.06411415528762276,19.976009995205107,-94847.37999999989,3308797.0027704313
2023-06-14,-1091.0,113570.76361865173,-0.21661239882676497,20.07413729333571,-64047.919999999925,3301592.984103282
2023-06-15,8139.0,116302.69912596702,0.5990243253783802,20.55621216083218,317893.0599999996,3322829.868043124
2023-06-16,-3861.0,107944.05977514209,0.8836177606271391,20.87094357842597,-8119.449999999721,3229188.470082482
2023-06-17,-6487.0,107207.09766922514,0.08597328663720205,20.18230835214256,-166972.66999999993,3178417.835436176
2023-06-18,-4828.0,107886.99035545098,-1.0852020486895455,19.218497282116807,-287152.7400000002,3183848.663105372
2023-06-19,-20662.0,91473.64090639238,1.191155295398083,20.81030074182556,-474227.8099999996,2749536.1220086766
2023-06-20,-9467.0,102837.41886781782,0.9410866310650832,20.875195662716038,-157032.01000000024,3103274.862483802
2023-06-21,-6403.0,107636.227857887,0.5514867577641027,20.632538192661485,-113878.71999999974,3190148.586823919
2023-06-22,-6267.0,109587.27474425716,-0.215328687627931,20.402931498040502,-217895.65999999968,3121215.641530735
2023-06-23,3177.0,111155.7002328955,-0.5171005819519578,20.3291318922453,35692.22999999998,3262416.553599832
2023-06-24,3083.0,111211.01261077423,0.4638477286809888,20.544580293991544,152012.16000000015,3333560.118807835
2023-06-25,2290.0,110631.97256681249,1.134121153640045,20.60252595386764,209021.68000000017,3442897.084397431
2023-06-26,13473.0,104528.55860095046,-0.21426221291935832,20.451380343301196,366205.4499999997,3087316.9474033513
2023-06-27,1260.0,103664.29251671843,-0.37092647539485313,20.446403352386408,-18030.08999999985,3057021.3544450277
2023-06-28,-10265.0,97033.46612298154,-0.08822615799286737,20.533190012652447,-308038.2200000002,2874953.6989144334
2023-06-29,-16233.0,93937.57889254719,1.2972658901178349,21.75231309022204,-331441.3500000001,2822017.4985581976
2023-06-30,-19233.0,92288.00641147407,0.36026786386122467,20.76214856023404,-534988.06,2751250.2961555626
2023-07-01,-27904.0,82840.37913739168,0.25477133306555544,20.631760335418143,-763955.5500000003,2534629.830792675
2023-07-02,-25988.0,84694.39995863248,-1.707047490237759,19.101778935189554,-977067.2100000002,2484071.310393837
2023-07-03,-35355.0,69584.723425946,-0.972078611496574,19.372070418878714,-1182057.92,1890171.1433273584
2023-07-04,-51691.0,51233.25293253484,1.175833140304018,21.642280784684193,-1499738.9100000001,1539303.8449254874
2023-07-05,-21163.0,75013.53938743507,-0.04097818925456309,20.49516456164696,-656961.4300000002,2204454.5815514936
2023-07-06,-12278.0,81693.93711635696,-1.4615182667234627,20.310974796347573,-556467.2000000002,2288531.1476902147
2023-07-07,-4686.0,88695.22921388317,-0.8308244198149346,19.934523736093322,-239230.29000000004,2553996.1461720825
2023-07-08,9567.0,91978.08140591506,-0.3234371488683543,20.159898436281697,241743.25,2729350.2270596973
2023-07-09,11142.0,96139.95114420683,0.4335442027782612,19.68135081390589,375619.3400000001,2844975.112708631
2023-07-10,24092.0,94793.66762571811,0.8348731746866846,20.18625699207022,836079.7200000002,2769488.523596492
2023-07-11,45732.0,96729.88816249721,-1.4978477902910186,20.20112210601378,1287932.6600000001,2830137.832037476
2023-07-12,25285.0,99393.53825728991,-0.5941204572792209,19.870437336847832,677105.75,2862689.0858384366
2023-07-13,19866.0,101340.75548402125,-0.24965214253747448,20.0041277505091,563411.79,2872393.076900116
2023-07-14,8487.0,98022.14424795898,0.34993721500310215,20.25091937760573,295767.77,2880380.2771580387
2023-07-15,10032.0,101260.6540886796,0.14747464050320147,20.257089528032463,283076.1500000004,2971210.2115596402
2023-07-16,1128.0,95954.67835602761,0.6961049833015132,20.475463586417654,105764.25999999978,2851799.599042476
2023-07-17,4986.0,101215.21788772571,0.19771592648256942,20.43552190577859,165639.72999999998,2995611.884066525
2023-07-18,2822.0,100790.86580234882,-0.07381072162135283,20.159606877270704,65420.12000000011,2946800.1792693
2023-07-19,712.0,99959.0285209753,0.42454592437163186,20.294010208272667,84389.59000000032,2937443.6747573507
2023-07-20,-1324.0,99227.86388060631,0.4509537786693869,20.43606103679864,23122.320000000298,2921052.2908302946
2023-07-21,1386.0,99348.64212098464,-0.046983192534941765,20.09471781647536,36407.049999999814,2897544.9112457647
2023-07-22,-1151.0,99525.95962370817,-0.02541490788162548,20.27538989403613,-34826.48000000045,2917231.3925319207
2023-07-23,6034.0,100120.41232468646,-0.43718710261702753,19.88582871987801,144281.26000000024,2909994.302081806
2023-07-24,-3886.0,98285.03056994118,-0.9439160353768621,19.64162583110624,-224052.9700000002,2816490.385741877
2023-07-25,-3551.0,98250.99120452435,-0.17059212097516507,20.043575481389247,-137841.81000000006,2845998.458600842
2023-07-26,-1709.0,99451.46789312053,0.326120967426494,20.677653043810206,-14150.439999999944,2956314.6795542166
2023-07-27,1146.0,100468.53608402782,-0.5396109739811017,19.849045630996557,-47780.17000000039,2887432.233118803
2023-07-28,2474.0,101614.96980305252,0.02723378142372823,19.961113436854504,71298.89000000013,2942961.3400165006
2023-07-29,-2206.0,97241.92974521613,-0.4534245174085285,19.839656086331438,-113836.68999999994,2800517.835663656
2023-07-30,1287.0,99614.04300009181,0.6410991003419788,20.502750851090514,106028.23999999976,2945077.5284253755
2023-07-31,-3836.0,94720.78477841507,0.45102764707868914,20.23262203177668,-72081.66999999993,2774308.641968946
2023-08-01,-4410.0,94548.01069210777,-0.1346138903755545,19.935054219223456,-136303.28000000026,2735408.1489157835
2023-08-02,-7559.0,92551.97808152932,-0.8613672814501783,19.871008707174763,-334732.88000000035,2652770.5156845315
2023-08-03,-9716.0,90933.74391187212,0.2067848864900128,20.064384837999494,-247774.0799999996,2649313.0449519125
2023-08-04,-10916.0,90598.8085780632,0.2794416884799631,20.117565707477368,-288112.89000000013,2640793.147407661
2023-08-05,-4455.0,92742.8309411447,-0.014688931004432249,19.77327706233028,-123574.8999999999,2666843.243304272
2023-08-06,-7061.0,91282.99860250256,-0.7562925290709153,19.664782249660675,-291394.85999999987,2590973.0786263077
2023-08-07,-2350.0,91977.58811413674,-0.5506741566035629,19.72617893034878,-139601.26000000024,2633457.198883029
2023-08-08,-2730.0,92425.60334671453,0.2189759782601186,20.231928227562054,-49120.56999999983,2714527.2102087094
2023-08-09,-1394.0,91692.57365347192,-0.13305350019544804,19.85923502169555,-53559.59999999963,2637426.8032192984
2023-08-10,1767.0,93376.8187693307,-0.09350190304121853,19.972270165520726,36331.369999999646,2704895.222407876
2023-08-11,381.0,91245.76011114211,-0.08819550609578997,19.966766119870613,2759.6400000001304,2645733.321228179
2023-08-12,-2595.0,89434.19829497297,0.3377105763729702,20.00144778658224,-30717.939999999944,2599747.283756514
2023-08-13,-437.0,90185.8821674484,1.3573662496566747,21.05732503106331,112027.87999999989,2675879.1714354414
2023-08-14,-89.0,91311.75834310771,0.29073633462165205,20.019598618268045,34222.470000000205,2655483.809776149
2023-08-15,-2493.0,90035.70087977435,-0.6239852758450688,19.640334393127908,-143306.43000000017,2584107.2472215323
2023-08-16,-648.0,91788.89693005693,0.14140473657896635,20.02121741358038,-584.7900000000373,2667943.2850776003
2023-08-17,-4774.0,89742.62700082951,-0.041727171323387324,19.899230175275182,-134470.02000000002,2596194.96221138
2023-08-18,-2586.0,88701.54949427422,0.2369403030740429,20.211165303727388,-49761.669999999925,2608108.2792344927
2023-08-19,-191.0,88139.55995036277,0.6767221522842064,20.63505392563418,59222.99000000022,2619325.428589807
2023-08-20,-2312.0,87255.34783964799,-0.24275027117232284,20.936304644592628,-89846.8999999999,2557666.938100517
2023-08-21,-3600.0,87537.15853683226,0.20271713641552935,20.15987076766402,-84680.89000000013,2565686.344435435
2023-08-22,-6253.0,83057.65001954824,0.6519377832844526,20.305008795937145,-112053.7799999998,2472913.596579838
2023-08-23,-7340.0,85326.17818741313,0.28426593032782677,20.269797227493044,-177480.8200000003,2498691.4128855774
2023-08-24,-4540.0,87455.79901814956,0.6144685689894054,20.56223459303162,-69460.96999999974,2561293.3582519023
2023-08-25,-612.0,88462.25454546529,-0.167445227208308,20.000879247284065,-34234.02000000002,2601197.5940442523
2023-08-26,497.0,86938.1499426728,-0.3799749577015028,20.27970107678755,-20489.14000000013,2567609.1904559797
2023-08-27,3164.0,90381.76592674028,-0.5268567629217031,20.483160259520886,46349.60000000009,2622263.5929964143
2023-08-28,-1690.0,85899.49191082435,0.6349903738264366,20.691823992252203,12187.630000000354,2556238.171575203
2023-08-29,6816.0,89499.31613308268,0.4453131879839738,20.614320421088085,235016.64000000013,2703260.7107740273
2023-08-30,46.0,86397.10908574486,0.7349324810425095,20.993743194992025,74621.79000000004,2580629.562047522
2023-08-31,-4207.0,82923.0455623294,1.2139940890546654,21.763689747661562,14888.939999999944,2542084.0991460523
2023-09-01,-2600.0,85130.87763914322,1.320117362405309,21.34608639861334,68592.16000000015,2657693.4613461937
2023-09-02,-8427.0,78044.81235018045,0.48577264231965245,20.867773034114492,-188831.54000000004,2409729.234728678
2023-09-03,-2627.0,88271.68086670841,-0.17744665107432667,20.703001614023496,-121094.31000000006,2536362.2694465425
2023-09-04,-5477.0,80864.544816895,1.853647372729963,22.318662172389676,-33939.860000000335,2504513.621280331
2023-09-05,8885.0,98259.84619396011,0.5279869277566895,20.957000555153343,355378.4299999997,3056154.709001928
2023-09-06,25365.0,112505.17419357969,-0.18767935069580588,20.739659096429712,739886.8400000003,3330474.6507869787
2023-09-07,37900.0,119596.94056530127,-1.0985261578369858,20.599996363955135,993033.6200000001,3485042.647407417
2023-09-08,37845.0,121701.62721863002,-0.33608053100824975,21.056291990540323,1102324.4,3726763.0623737792
2023-09-09,34631.0,112695.5897152088,0.09235352933009722,21.1337665800989,1010193.6499999999,3472843.339604963
2023-09-10,26002.0,115709.49313833441,-0.050839124543387015,20.907849734999598,798626.8500000001,3371938.5636613276
2023-09-11,34450.0,116220.49431956714,-1.362649901986277,20.67347274623916,994462.8400000003,3477839.951696948
2023-09-12,16232.0,115540.84478651412,0.2820656355846154,21.197845034422492,533080.5800000001,3623818.017035902
2023-09-13,910.0,113611.04609241165,0.022456051016838785,20.683287815041453,42721.25,3371147.081076662
2023-09-14,-4269.0,113395.6037051652,0.49608231560749516,21.01205713544371,-26932.700000000186,3392858.055339409
2023-09-15,-8106.0,110918.2616422932,-0.44521112939071017,21.018286134723052,-290304.76000000024,3386911.0578047736
2023-09-16,-5460.0,108230.5732106563,-0.8126798642762907,20.508317811113837,-275447.6699999999,3251527.317132571
2023-09-17,-10002.0,105904.8593507658,1.8323308859759813,22.34159191415692,-83254.74000000022,3299982.4693527035
2023-09-18,-10825.0,106967.2343072589,1.0551788929407877,21.685597303671106,-222557.81000000006,3268280.4047203627
2023-09-19,-14398.0,102135.92091980833,0.032971684624811815,21.37649159460331,-447714.81000000006,3204728.1621382963
2023-09-20,-10247.0,102728.37252388995,1.1357085314408089,21.850663693608738,-161006.59000000032,3217087.776488336
2023-09-21,-82275.0,28818.56459275657,0.5086368453146513,21.353588034465044,-2523276.37,821009.5804730514
2023-09-22,-97191.0,13697.275377937916,2.6961056263313807,23.512423890116665,-3009618.26,313919.76406636246
2023-09-23,-92407.0,16780.742375071095,1.86597265631897,22.6549133270805,-2602914.46,698779.6504049588
2023-09-24,-75841.0,29918.479462959185,-2.2123236771418995,19.966618658748462,-2589212.51,700168.0159714981
2023-09-25,-5063.0,103674.5714876453,-3.1552262799242285,18.56950437136993,-488507.11000000034,2834145.3156237793
2023-09-26,7990.0,110819.13576076942,-1.060426516626464,20.47609122420163,107517.20000000019,3324548.21648654
2023-09-27,10730.0,112337.27758979461,-1.3407441913121332,20.514730773853668,143437.34000000032,3350073.052051946
2023-09-28,84645.0,112844.71360228943,-0.6291210018312583,20.593563279934237,2580743.13,3380274.8669630415
2023-09-29,85820.0,99410.11912177151,0.6698310048707974,24.206769845764804,3074121.28,3366342.900467112
2023-09-30,93904.0,110698.55776176194,-2.3790593383226657,20.536774274801147,2601748.59,3313932.3792642704
2023-10-01,83652.0,113628.01768031954,0.7495462111250752,20.350401381473226,2663557.23,3367817.7942236797
2023-10-02,8340.0,112599.97766894056,1.464807370501923,20.136713080514298,410385.8300000001,3284782.752436041
2023-10-03,204.0,111508.79926580434,-0.37936047238138926,20.14147884872413,-36810.80000000028,3283574.3379221465
2023-10-04,-115.0,111778.81477402317,-0.38705375553737653,20.14538033774968,-53875.360000000335,3282952.7738474966
2023-10-05,-3851.0,108805.12653312832,-0.25937918877037447,20.221006402066717,-154673.04000000004,3204680.1238046214
2023-10-06,11017.0,110898.75149718579,-3.53755074227594,20.50595235010057,-90837.70999999996,3271562.765901571
2023-10-07,-289.0,109286.49769925867,-0.22986107742466189,20.283628375103895,-49994.419999999925,3231379.65636405
2023-10-08,-4622.0,108673.73361670396,0.04602873188029477,20.674213541372165,-137100.45999999996,3247577.453085184
2023-10-09,-14137.0,98779.40060182866,0.9369951709001292,21.23243497872611,-393122.71999999974,2934452.116194805
2023-10-10,-2254.0,110034.31017052928,0.9644509208900978,21.023146083481542,64430.09000000032,3346582.6565603316
2023-10-11,-674.0,111823.69747372625,0.5936188635366619,20.604096372133746,72226.29000000004,3349042.4628174542
2023-10-12,4003.0,113733.28908193507,0.8499249826643052,21.001030702202975,253285.13999999966,3464673.4260065304
2023-10-13,2042.0,111686.14839764826,-9.883021750312082e-05,20.547407235945386,58886.14000000013,3313614.5970117385
2023-10-14,8724.0,115914.67836628607,0.6049634409374178,20.877380423747397,314364.10999999987,3499971.406788224
2023-10-15,5179.0,113506.67170491787,-0.4222314638803013,20.48103038253611,121748.5299999998,3382417.775732091
2023-10-16,16680.0,116212.97209963223,-0.951746712297755,20.337801905847265,480375.4299999997,3450288.779703876
2023-10-17,5576.0,116920.09247317484,-0.48491434382845355,20.45052670637412,108087.8500000001,3468361.37925228
2023-10-18,2079.0,114666.56644322941,0.27548205397355474,20.749542530052256,106080.28000000026,3452233.4397964077
2023-10-19,247.0,114540.10785349486,-0.4453762674301167,20.547421052664816,-49852.279999999795,3424510.7032258194
2023-10-20,5971.0,116631.04303393465,-0.08140076660282602,20.39221145953012,173319.08999999985,3461543.400701391
2023-10-21,-324.0,113863.93035317937,-0.39163721284622,20.380827256614925,-45395.56999999983,3419297.3632634385
2023-10-22,3856.0,116577.94650628496,-0.11068901156810185,20.572245603595103,116779.36000000034,3500023.6858574194
2023-10-23,-2621.0,115040.84569545649,0.2041421000790251,20.53084451008901,-49681.029999999795,3404582.83596406
2023-10-24,-2811.0,115127.77596493265,0.2196649601822216,20.771293310239614,-55010.02000000002,3465095.5338856587
2023-10-25,-571.0,113721.56447240316,0.07841902961895997,20.789188336064164,-6852.430000000168,3433442.8895246927
2023-10-26,2150.0,117283.85832372434,-0.2233536459647283,20.321630697001034,24521.739999999758,3467284.2362645636
2023-10-27,2940.0,119125.36499103137,0.44064351830522597,20.79638707716281,142204.28000000026,3594620.109016969
2023-10-28,9807.0,123385.07029301117,1.2494719219711996,21.515755985110903,414355.04000000004,3814566.0218472425
2023-10-29,2123.0,118024.49776705971,-0.598060764912173,20.075167891163165,-57362.75,3435669.5838010055
2023-10-30,-2246.0,113302.4872976428,-1.5536272510271765,18.934224272098604,-284257.0500000003,3114201.5498419246
2023-10-31,-11500.0,104062.50110368665,-1.590282957881037,19.253813007544746,-569928.9700000002,2914492.288942257
2023-11-01,6525.0,119704.26677353574,-1.1209094011525842,19.675613386825994,13062.629999999888,3432915.844809599
2023-11-02,-1679.0,115849.48558724596,-0.4243816355046661,19.890587597117804,-120228.46999999974,3351325.250295573
2023-11-03,-4740.0,114541.06818611885,-0.8021276906254897,19.94688116575017,-224146.1200000001,3375365.8829201134
2023-11-04,-7978.0,115053.32315449983,-1.3077972905197228,20.134170796974697,-386147.8799999999,3410396.4174726163
2023-11-05,-1720.0,116896.24631537817,-0.05746770118874167,20.10685682012376,-38218.67000000039,3427208.390719327
2023-11-06,5213.0,118375.28475927573,1.4517247352892504,20.356982865663166,362242.2000000002,3480036.1379863573
2023-11-07,11019.0,115053.92599098574,0.6735633237571506,19.942240962976005,358495.9199999999,3267337.9481808003
2023-11-08,-2111.0,116732.19256110367,0.36816491845672417,20.056004538016804,12799.689999999944,3420343.0919441865
2023-11-09,857.0,116352.53650296446,0.6229815788027508,20.50414806953949,136882.22999999998,3476527.142084979
2023-11-10,3361.0,118780.12991283546,-0.125121004794984,19.783051966226136,-9691.060000000056,3383907.7084941166
2023-11-11,1237.0,115716.65488799835,0.1194109758036781,20.24898126185124,56078.48999999976,3420513.951067749
2023-11-12,1071.0,119786.75735437479,0.08525828315473305,20.36218815564897,59528.34000000032,3556701.9721663473
2023-11-13,442.0,117916.61058167217,-0.5711212720813528,19.769269822269962,-52209.18000000017,3433171.7907512067
2023-11-14,5177.0,118991.10970211348,0.14860604564509927,20.01394387478623,254921.58999999985,3490556.760573847
2023-11-15,508.0,118523.12044390857,0.13985961442492822,20.124223643710245,34308.200000000186,3473571.206057007
2023-11-16,1986.0,118655.3499335038,-0.7952154889584229,19.67281464210907,-68049.10999999987,3412729.3683795487
2023-11-17,-3832.0,113852.42966623302,0.4204560331949132,20.246143958684744,22377.28000000026,3373502.432840158
2023-11-18,2538.0,118483.33149201245,-0.6329978165393584,19.65291505244246,-18984.529999999795,3396318.4701765003
2023-11-19,-9667.0,111144.89810398984,-0.9320728135426215,19.500986920177123,-411254.25,3196136.5779328826
2023-11-20,-3857.0,114255.50760404949,-0.9562135589118412,18.87389740389029,-271780.6499999999,3201664.1539598275
2023-11-21,-6058.0,111101.67928336018,0.5396276869616337,20.472340276225555,-154654.53999999957,3243547.4469341403
2023-11-22,-32678.0,86656.4796320973,-0.006588799953981095,20.031466910669135,-1002984.75,2487940.42796081
2023-11-23,-66124.0,52867.45026953903,-1.2167351707760865,18.436037540973388,-2141145.13,1283562.5405037443
2023-11-24,-43954.0,68937.19187774767,-1.40538733407816,18.863774072539655,-1457304.2100000004,1886443.8660129618
2023-11-25,-38407.0,79985.81240930619,2.1071148117666247,21.7043232045953,-785673.1200000001,2603590.9124648157
2023-11-26,-14104.0,97832.75028813229,2.487758512310883,22.078946011572675,-126595.6499999999,3104628.5717808367
2023-11-27,-2615.0,112311.73170570972,1.7795861664730879,20.736877805305685,173299.64000000013,3404958.780640281
2023-11-28,8113.0,118824.15582172215,-0.08331354973956806,20.329425238834197,282801.98,3499829.1876899116
2023-11-29,22743.0,109358.4861557643,0.7063070790774226,20.758890714886594,791178.2799999998,3279094.0592212025
2023-11-30,59764.0,112942.67010630688,2.1172882143060505,20.477648090938576,2082343.61,3374075.8740192843
2023-12-01,50662.0,118597.63014114684,1.3555390071122808,20.251037599063622,1650242.35,3516810.686851785
2023-12-02,33750.0,113595.75025286338,-1.2153592952174677,20.355985601031016,788650.6800000002,3376062.1915847613
2023-12-03,21094.0,119385.25827661599,-1.6158560782263898,20.514964856435814,460089.0799999996,3580612.9763211384
2023-12-04,5557.0,118511.91060294995,-0.5469048375778449,20.358590310599034,104855.45999999996,3531732.363437699
2023-12-05,634.0,119734.24072922824,-0.07861801020450443,20.22998237697754,14777.25,3498974.5686730845
2023-12-06,14515.0,123544.60388059795,-0.5596456444180617,20.301045025845617,387892.79000000004,3658866.9711097423
2023-12-07,10534.0,123804.81130887897,-0.0444953663736527,20.25703173459841,321107.0,3725710.3820755566
